River,Gauge Site,Date,Up Stream,Down Stream
RAVI,Shahdara,16-Jul-22,-,13721
RAVI,Balloki,16-Jul-22,39775,14575
RAVI,Sidhnai,16-Jul-22,15005,3305
SUTLEJ,Sulemanki,16-Jul-22,19085,13029
SUTLEJ,Islam,16-Jul-22,1354,554
INDUS,Kalabagh,16-Jul-22,148590,140835
INDUS,Chashma,16-Jul-22,222012,210060
INDUS,Taunsa,16-Jul-22,240178,221378
INDUS,Guddu,16-Jul-22,188655,160572
INDUS,Sukkar,16-Jul-22,157295,129175
INDUS,Kotri,16-Jul-22,29165,10770
JHELUM,Kotli,16-Jul-22,-,2400
JHELUM,Mangla,16-Jul-22,31000,17515
JHELUM,Rasul,16-Jul-22,12055,NIL
CHENAB,Marala,16-Jul-22,68830,43630
CHENAB,Khanki,16-Jul-22,53319,47034
CHENAB,Qadirabad,16-Jul-22,53810,31810
CHENAB,Trimmu,16-Jul-22,43740,28490
CHENAB,Punjnad,16-Jul-22,39084,31684
RAVI,Jassar,16-Jul-22,-,6014
RAVI,Shahdara,16-Jul-22,-,13306
RAVI,Balloki,16-Jul-22,39675,14575
RAVI,Sidhnai,16-Jul-22,15227,4627
SUTLEJ,Sulemanki,16-Jul-22,17831,13770
SUTLEJ,Islam,16-Jul-22,1354,554
INDUS,Kalabagh,16-Jul-22,129457,121657
INDUS,Chashma,16-Jul-22,221597,209166
INDUS,Taunsa,16-Jul-22,240178,221378
INDUS,Guddu,16-Jul-22,188655,160572
INDUS,Sukkar,16-Jul-22,157295,129175
INDUS,Kotri,16-Jul-22,29165,10770
JHELUM,Kotli,16-Jul-22,-,2200
JHELUM,Mangla,16-Jul-22,27000,22215
JHELUM,Rasul,16-Jul-22,12055,Nil
CHENAB,Marala,16-Jul-22,63577,38277
CHENAB,Khanki,16-Jul-22,57860,51575
CHENAB,Qadirabad,16-Jul-22,59382,37382
CHENAB,Trimmu,16-Jul-22,42534,27284
CHENAB,Punjnad,16-Jul-22,39284,31684
RAVI,Jassar,16-Jul-22,-,5337
RAVI,Shahdara,16-Jul-22,-,13306
RAVI,Balloki,16-Jul-22,39275,14575
RAVI,Sidhnai,16-Jul-22,15161,4961
SUTLEJ,Sulemanki,16-Jul-22,17831,13773
SUTLEJ,Islam,16-Jul-22,1354,554
INDUS,Kalabagh,17-Jul-22,130382,122582
INDUS,Chashma,17-Jul-22,222367,209936
INDUS,Taunsa,17-Jul-22,230842,211542
INDUS,Guddu,17-Jul-22,197521,170173
INDUS,Sukkar,17-Jul-22,167650,138700
INDUS,Kotri,17-Jul-22,33275,16870
JHELUM,Kotli,17-Jul-22,-,2400
JHELUM,Mangla,17-Jul-22,23000,15115
JHELUM,Rasul,17-Jul-22,11555,Nil
CHENAB,Marala,17-Jul-22,63577,38277
CHENAB,Khanki,17-Jul-22,56716,50425
CHENAB,Qadirabad,17-Jul-22,59382,37382
CHENAB,Trimmu,17-Jul-22,42534,27284
CHENAB,Punjnad,17-Jul-22,39284,31684
RAVI,Jassar,17-Jul-22,-,5337
RAVI,Shahdara,17-Jul-22,-,14537
RAVI,Balloki,17-Jul-22,38425,13725
RAVI,Sidhnai,17-Jul-22,16149,5949
SUTLEJ,Sulemanki,17-Jul-22,21980,17527
SUTLEJ,Islam,17-Jul-22,1541,841
INDUS,Kalabagh,17-Jul-22,139592,131792
INDUS,Chashma,17-Jul-22,224421,209921
INDUS,Taunsa,17-Jul-22,230842,211542
INDUS,Guddu,17-Jul-22,201993,174340
INDUS,Sukkar,17-Jul-22,167650,138700
INDUS,Kotri,17-Jul-22,35705,16810
JHELUM,Kotli,17-Jul-22,-,2600
JHELUM,Mangla,17-Jul-22,29000,12215
JHELUM,Rasul,17-Jul-22,11055,Nil
CHENAB,Marala,17-Jul-22,58224,32924
CHENAB,Khanki,17-Jul-22,45317,39032
CHENAB,Qadirabad,17-Jul-22,59382,37382
CHENAB,Trimmu,17-Jul-22,44502,29252
CHENAB,Punjnad,17-Jul-22,39284,31684
RAVI,Jassar,17-Jul-22,-,4999
RAVI,Shahdara,17-Jul-22,-,14537
RAVI,Balloki,17-Jul-22,38425,13725
RAVI,Sidhnai,17-Jul-22,18715,8515
SUTLEJ,Sulemanki,17-Jul-22,21980,17523
SUTLEJ,Islam,17-Jul-22,1541,841
INDUS,Kalabagh,17-Jul-22,138637,130837
INDUS,Chashma,17-Jul-22,222809,209973
INDUS,Taunsa,17-Jul-22,228330,210030
INDUS,Guddu,17-Jul-22,205347,177694
INDUS,Sukkar,17-Jul-22,167650,135950
INDUS,Kotri,17-Jul-22,37615,16810
JHELUM,Kotli,17-Jul-22,-,2600
JHELUM,Mangla,17-Jul-22,24000,18315
JHELUM,Rasul,17-Jul-22,11055,NIL
CHENAB,Marala,17-Jul-22,52871,27571
CHENAB,Khanki,17-Jul-22,42170,35509
CHENAB,Qadirabad,17-Jul-22,51808,29808
CHENAB,Trimmu,17-Jul-22,47831,32581
CHENAB,Punjnad,17-Jul-22,39284,31684
RAVI,Jassar,17-Jul-22,-,4999
RAVI,Shahdara,17-Jul-22,-,14537
RAVI,Balloki,17-Jul-22,38425,13725
RAVI,Sidhnai,17-Jul-22,18715,8515
SUTLEJ,Sulemanki,17-Jul-22,20045,14886
SUTLEJ,Islam,17-Jul-22,2161,1461
INDUS,Kalabagh,17-Jul-22,129527,121627
INDUS,Chashma,17-Jul-22,200256,187420
INDUS,Taunsa,17-Jul-22,228830,210030
INDUS,Guddu,17-Jul-22,205347,177694
INDUS,Sukkar,17-Jul-22,167650,135950
INDUS,Kotri,17-Jul-22,37615,16810
JHELUM,Kotli,17-Jul-22,-,3040
JHELUM,Mangla,17-Jul-22,25000,17615
JHELUM,Rasul,17-Jul-22,11105,NIL
CHENAB,Marala,17-Jul-22,52871,27371
CHENAB,Khanki,17-Jul-22,35132,28471
CHENAB,Qadirabad,17-Jul-22,45877,23877
CHENAB,Trimmu,17-Jul-22,49346,34096
CHENAB,Punjnad,17-Jul-22,38784,31684
RAVI,Jassar,17-Jul-22,-,6353
RAVI,Shahdara,17-Jul-22,-,14537
RAVI,Balloki,17-Jul-22,38425,13725
RAVI,Sidhnai,17-Jul-22,18171,9471
SUTLEJ,Sulemanki,17-Jul-22,20045,14886
SUTLEJ,Islam,17-Jul-22,2426,2426
INDUS,Kalabagh,18-Jul-22,131537,123537
INDUS,Chashma,18-Jul-22,202220,187720
INDUS,Taunsa,18-Jul-22,211211,191911
INDUS,Guddu,18-Jul-22,217993,189948
INDUS,Sukkar,18-Jul-22,165010,132240
INDUS,Kotri,18-Jul-22,39495,20040
JHELUM,Kotli,18-Jul-22,-,3040
JHELUM,Mangla,18-Jul-22,25000,12615
JHELUM,Rasul,18-Jul-22,11105,NIL
CHENAB,Marala,18-Jul-22,52871,27371
CHENAB,Khanki,18-Jul-22,35132,28471
CHENAB,Qadirabad,18-Jul-22,36756,14756
CHENAB,Trimmu,18-Jul-22,49346,34096
CHENAB,Punjnad,18-Jul-22,38784,31684
RAVI,Jassar,18-Jul-22,-,6353
RAVI,Shahdara,18-Jul-22,-,14945
RAVI,Balloki,18-Jul-22,36720,12020
RAVI,Sidhnai,18-Jul-22,18230,11430
SUTLEJ,Sulemanki,18-Jul-22,21313,16053
SUTLEJ,Islam,18-Jul-22,3735,3735
INDUS,Kalabagh,18-Jul-22,150430,142430
INDUS,Chashma,18-Jul-22,213075,199990
INDUS,Taunsa,18-Jul-22,207617,188317
INDUS,Guddu,18-Jul-22,218973,189948
INDUS,Sukkar,18-Jul-22,165010,132240
INDUS,Kotri,18-Jul-22,39445,20040
JHELUM,Kotli,18-Jul-22,-,3040
JHELUM,Mangla,18-Jul-22,25000,11615
JHELUM,Rasul,18-Jul-22,17705,Nil
CHENAB,Marala,18-Jul-22,53071,27501
CHENAB,Khanki,18-Jul-22,33258,26529
CHENAB,Qadirabad,18-Jul-22,36756,14756
CHENAB,Trimmu,18-Jul-22,53638,38388
CHENAB,Punjnad,18-Jul-22,31777,23877
RAVI,Jassar,18-Jul-22,-,8846
RAVI,Shahdara,18-Jul-22,-,14945
RAVI,Balloki,18-Jul-22,36720,12020
RAVI,Sidhnai,18-Jul-22,20921,14121
SUTLEJ,Sulemanki,18-Jul-22,21313,16053
SUTLEJ,Islam,18-Jul-22,4232,4232
INDUS,Kalabagh,18-Jul-22,154483,146483
INDUS,Chashma,18-Jul-22,199937,186597
INDUS,Taunsa,18-Jul-22,208117,188317
INDUS,Guddu,18-Jul-22,223936,190226
INDUS,Sukkar,18-Jul-22,165010,132240
INDUS,Kotri,18-Jul-22,39795,20040
JHELUM,Kotli,18-Jul-22,-,2600
JHELUM,Mangla,18-Jul-22,31000,15715
JHELUM,Rasul,18-Jul-22,12305,NIL
CHENAB,Marala,18-Jul-22,53221,27571
CHENAB,Khanki,18-Jul-22,35212,28471
CHENAB,Qadirabad,18-Jul-22,36756,14756
CHENAB,Trimmu,18-Jul-22,55870,40620
CHENAB,Punjnad,18-Jul-22,31777,23877
RAVI,Jassar,18-Jul-22,-,7101
RAVI,Shahdara,18-Jul-22,-,15353
RAVI,Balloki,18-Jul-22,35865,11165
RAVI,Sidhnai,18-Jul-22,21421,14121
SUTLEJ,Sulemanki,18-Jul-22,21614,15504
SUTLEJ,Islam,18-Jul-22,4482,4232
INDUS,Kalabagh,18-Jul-22,154483,146483
INDUS,Chashma,18-Jul-22,199056,186456
INDUS,Taunsa,18-Jul-22,208117,188317
INDUS,Guddu,18-Jul-22,223936,190226
INDUS,Sukkar,18-Jul-22,165010,132240
INDUS,Kotri,18-Jul-22,39795,20040
JHELUM,Kotli,18-Jul-22,-,2600
JHELUM,Mangla,18-Jul-22,30000,18015
JHELUM,Rasul,18-Jul-22,12055,NIL
CHENAB,Marala,18-Jul-22,53611,27471
CHENAB,Khanki,18-Jul-22,33270,26529
CHENAB,Qadirabad,18-Jul-22,36756,14756
CHENAB,Trimmu,18-Jul-22,57144,41894
CHENAB,Punjnad,18-Jul-22,33477,23877
RAVI,Jassar,18-Jul-22,-,6353
RAVI,Shahdara,18-Jul-22,-,14537
RAVI,Balloki,18-Jul-22,36065,11165
RAVI,Sidhnai,18-Jul-22,21421,14121
SUTLEJ,Sulemanki,18-Jul-22,21614,15504
SUTLEJ,Islam,18-Jul-22,6420,6070
INDUS,Kalabagh,19-Jul-22,164716,156716
INDUS,Chashma,19-Jul-22,199242,187720
INDUS,Taunsa,19-Jul-22,200981,181181
INDUS,Guddu,19-Jul-22,218985,183373
INDUS,Sukkar,19-Jul-22,165131,128715
INDUS,Kotri,19-Jul-22,49795,28170
JHELUM,Kotli,19-Jul-22,-,2820
JHELUM,Mangla,19-Jul-22,30000,13915
JHELUM,Rasul,19-Jul-22,11305,NIL
CHENAB,Marala,19-Jul-22,54421,27471
CHENAB,Khanki,19-Jul-22,25253,18512
CHENAB,Qadirabad,19-Jul-22,36756,14756
CHENAB,Trimmu,19-Jul-22,57144,41894
CHENAB,Punjnad,19-Jul-22,29379,19779
RAVI,Jassar,19-Jul-22,-,6353
RAVI,Shahdara,19-Jul-22,-,15761
RAVI,Balloki,19-Jul-22,34360,9460
RAVI,Sidhnai,19-Jul-22,21421,14121
SUTLEJ,Sulemanki,19-Jul-22,20602,14191
SUTLEJ,Islam,19-Jul-22,7302,6952
INDUS,Kalabagh,19-Jul-22,174508,166508
INDUS,Chashma,19-Jul-22,203820,189982
INDUS,Taunsa,19-Jul-22,200981,181181
INDUS,Guddu,19-Jul-22,218495,183373
INDUS,Sukkar,19-Jul-22,165131,128751
INDUS,Kotri,19-Jul-22,52375,28170
JHELUM,Kotli,19-Jul-22,-,2820
JHELUM,Mangla,19-Jul-22,26000,14215
JHELUM,Rasul,19-Jul-22,10555,NIL
CHENAB,Marala,19-Jul-22,54521,27571
CHENAB,Khanki,19-Jul-22,27266,20490
CHENAB,Qadirabad,19-Jul-22,30361,8361
CHENAB,Trimmu,19-Jul-22,57144,41894
CHENAB,Punjnad,19-Jul-22,26721,16521
RAVI,Jassar,19-Jul-22,-,5337
RAVI,Shahdara,19-Jul-22,-,15761
RAVI,Balloki,19-Jul-22,34360,9460
RAVI,Sidhnai,19-Jul-22,21571,14121
SUTLEJ,Bhakara**,19-Jul-22,35626,18455
SUTLEJ,Sulemanki,19-Jul-22,20602,14191
SUTLEJ,Islam,19-Jul-22,8404,7654
INDUS,Kalabagh,19-Jul-22,148520,140520
INDUS,Chashma,19-Jul-22,202556,189956
INDUS,Taunsa,19-Jul-22,195539,170040
INDUS,Guddu,19-Jul-22,216773,179646
INDUS,Sukkar,19-Jul-22,165131,128751
INDUS,Kotri,19-Jul-22,54985,28170
JHELUM,Kotli,19-Jul-22,-,2600
JHELUM,Mangla,19-Jul-22,32000,13715
JHELUM,Rasul,19-Jul-22,10305,NIL
CHENAB,Marala,19-Jul-22,54923,27571
CHENAB,Khanki,19-Jul-22,27266,20490
CHENAB,Qadirabad,19-Jul-22,28118,6118
CHENAB,Trimmu,19-Jul-22,49315,34065
CHENAB,Punjnad,19-Jul-22,26821,16521
RAVI,Jassar,19-Jul-22,-,5337
RAVI,Shahdara,19-Jul-22,-,16168
RAVI,Balloki,19-Jul-22,34360,9460
RAVI,Sidhnai,19-Jul-22,20924,12274
SUTLEJ,Bhakara**,19-Jul-22,-,-
SUTLEJ,Sulemanki,19-Jul-22,24670,17462
SUTLEJ,Islam,19-Jul-22,8404,7654
INDUS,Kalabagh,19-Jul-22,138050,130050
INDUS,Chashma,19-Jul-22,202565,189965
INDUS,Taunsa,19-Jul-22,195539,170040
INDUS,Guddu,19-Jul-22,216773,179646
INDUS,Sukkar,19-Jul-22,165131,128751
INDUS,Kotri,19-Jul-22,54985,28170
JHELUM,Kotli,19-Jul-22,-,2200
JHELUM,Mangla,19-Jul-22,28000,13515
JHELUM,Rasul,19-Jul-22,10305,NIL
CHENAB,Marala,19-Jul-22,60464,32414
CHENAB,Khanki,19-Jul-22,25288,18512
CHENAB,Qadirabad,19-Jul-22,28118,6118
CHENAB,Trimmu,19-Jul-22,49315,34065
CHENAB,Punjnad,19-Jul-22,26821,16521
RAVI,Jassar,19-Jul-22,-,4999
RAVI,Shahdara,19-Jul-22,-,15761
RAVI,Balloki,19-Jul-22,34860,9460
RAVI,Sidhnai,19-Jul-22,20924,12274
SUTLEJ,Bhakara**,19-Jul-22,-,-
SUTLEJ,Sulemanki,19-Jul-22,24670,17462
SUTLEJ,Islam,19-Jul-22,8404,7654
INDUS,Kalabagh,20-Jul-22,131050,130050
INDUS,Chashma,20-Jul-22,202642,190042
INDUS,Taunsa,20-Jul-22,195539,170040
INDUS,Guddu,20-Jul-22,203581,166454
INDUS,Sukkar,20-Jul-22,181401,141141
INDUS,Kotri,20-Jul-22,63005,32550
JHELUM,Kotli,20-Jul-22,-,2600
JHELUM,Mangla,20-Jul-22,30000,13515
JHELUM,Rasul,20-Jul-22,10305,NIL
CHENAB,Marala,20-Jul-22,60974,32924
CHENAB,Khanki,20-Jul-22,29496,22720
CHENAB,Qadirabad,20-Jul-22,28118,6118
CHENAB,Trimmu,20-Jul-22,49315,34065
CHENAB,Punjnad,20-Jul-22,26821,16521
RAVI,Jassar,20-Jul-22,-,4999
RAVI,Shahdara,20-Jul-22,-,15353
RAVI,Balloki,20-Jul-22,33705,8305
RAVI,Sidhnai,20-Jul-22,20924,12274
SUTLEJ,Bhakara**,20-Jul-22,-,-
SUTLEJ,Sulemanki,20-Jul-22,24785,17876
SUTLEJ,Islam,20-Jul-22,10714,9964
INDUS,Kalabagh,20-Jul-22,156392,148392
INDUS,Chashma,20-Jul-22,202034,189434
INDUS,Taunsa,20-Jul-22,195539,170040
INDUS,Guddu,20-Jul-22,190637,152815
INDUS,Sukkar,20-Jul-22,181401,141141
INDUS,Kotri,20-Jul-22,64315,32550
JHELUM,Kotli,20-Jul-22,-,6860
JHELUM,Mangla,20-Jul-22,28000,13915
JHELUM,Rasul,20-Jul-22,10305,Nil
CHENAB,Marala,20-Jul-22,77033,48983
CHENAB,Khanki,20-Jul-22,38612,31836
CHENAB,Qadirabad,20-Jul-22,28118,6118
CHENAB,Trimmu,20-Jul-22,49315,34065
CHENAB,Punjnad,20-Jul-22,26821,16521
RAVI,Jassar,20-Jul-22,-,6014
RAVI,Shahdara,20-Jul-22,-,15353
RAVI,Balloki,20-Jul-22,33705,8305
RAVI,Sidhnai,20-Jul-22,20924,12274
SUTLEJ,Bhakara**,20-Jul-22,34977,20159
SUTLEJ,Sulemanki,20-Jul-22,24785,17876
SUTLEJ,Islam,20-Jul-22,11285,10535
INDUS,Kalabagh,20-Jul-22,156392,148392
INDUS,Chashma,20-Jul-22,217327,203325
INDUS,Taunsa,20-Jul-22,182900,158905
INDUS,Guddu,20-Jul-22,176500,138678
INDUS,Sukkar,20-Jul-22,181401,141141
INDUS,Kotri,20-Jul-22,65330,32550
JHELUM,Kotli,20-Jul-22,-,4300
JHELUM,Mangla,20-Jul-22,33000,15915
JHELUM,Rasul,20-Jul-22,12305,NIL
CHENAB,Marala,20-Jul-22,93786,65736
CHENAB,Khanki,20-Jul-22,45980,39204
CHENAB,Qadirabad,20-Jul-22,45795,23795
CHENAB,Trimmu,20-Jul-22,40140,24890
CHENAB,Punjnad,20-Jul-22,27978,17478
RAVI,Jassar,20-Jul-22,-,4999
RAVI,Shahdara,20-Jul-22,-,15353
RAVI,Balloki,20-Jul-22,33905,8305
RAVI,Sidhnai,20-Jul-22,19784,10434
SUTLEJ,Bhakara**,20-Jul-22,-,-
SUTLEJ,Sulemanki,20-Jul-22,23142,16235
SUTLEJ,Islam,20-Jul-22,11285,10535
INDUS,Kalabagh,20-Jul-22,156392,148392
INDUS,Chashma,20-Jul-22,219747,203045
INDUS,Taunsa,20-Jul-22,182900,158905
INDUS,Guddu,20-Jul-22,176500,138678
INDUS,Sukkar,20-Jul-22,181401,141141
INDUS,Kotri,20-Jul-22,65330,32550
JHELUM,Kotli,20-Jul-22,-,3770
JHELUM,Mangla,20-Jul-22,35000,12915
JHELUM,Rasul,20-Jul-22,12305,NIL
CHENAB,Marala,20-Jul-22,93706,64924
CHENAB,Khanki,20-Jul-22,50717,43941
CHENAB,Qadirabad,20-Jul-22,45795,23795
CHENAB,Trimmu,20-Jul-22,37199,21949
CHENAB,Punjnad,20-Jul-22,27978,17478
RAVI,Jassar,20-Jul-22,-,5337
RAVI,Shahdara,20-Jul-22,-,15353
RAVI,Balloki,20-Jul-22,33905,8305
RAVI,Sidhnai,20-Jul-22,18000,9150
SUTLEJ,Bhakara**,20-Jul-22,-,-
SUTLEJ,Sulemanki,20-Jul-22,23142,16235
SUTLEJ,Islam,20-Jul-22,11726,10976
INDUS,Kalabagh,21-Jul-22,156392,148392
INDUS,Chashma,21-Jul-22,221505,203025
INDUS,Taunsa,21-Jul-22,182900,158791
INDUS,Guddu,21-Jul-22,166262,128590
INDUS,Sukkar,21-Jul-22,174120,135810
INDUS,Kotri,21-Jul-22,83368,49888
JHELUM,Kotli,21-Jul-22,-,4030
JHELUM,Mangla,21-Jul-22,38000,12915
JHELUM,Rasul,21-Jul-22,12305,NIL
CHENAB,Marala,21-Jul-22,93706,64873
CHENAB,Khanki,21-Jul-22,67911,61135
CHENAB,Qadirabad,21-Jul-22,53553,31553
CHENAB,Trimmu,21-Jul-22,32230,16980
CHENAB,Punjnad,21-Jul-22,29816,19316
RAVI,Jassar,21-Jul-22,-,6353
RAVI,Shahdara,21-Jul-22,-,16985
RAVI,Balloki,21-Jul-22,33905,8305
RAVI,Sidhnai,21-Jul-22,18000,9150
SUTLEJ,Bhakara**,21-Jul-22,-,-
SUTLEJ,Sulemanki,21-Jul-22,22588,15681
SUTLEJ,Islam,21-Jul-22,11726,10976
INDUS,Kalabagh,21-Jul-22,166625,158625
INDUS,Chashma,21-Jul-22,218570,199970
INDUS,Taunsa,21-Jul-22,181324,157019
INDUS,Guddu,21-Jul-22,166262,128590
INDUS,Sukkar,21-Jul-22,174120,135810
INDUS,Kotri,21-Jul-22,83368,49888
JHELUM,Kotli,21-Jul-22,-,4590
JHELUM,Mangla,21-Jul-22,70000,10315
JHELUM,Rasul,21-Jul-22,13805,NIL
CHENAB,Marala,21-Jul-22,82973,54540
CHENAB,Khanki,21-Jul-22,68198,61446
CHENAB,Qadirabad,21-Jul-22,68785,46785
CHENAB,Trimmu,21-Jul-22,30374,15124
CHENAB,Punjnad,21-Jul-22,31197,20697
RAVI,Jassar,21-Jul-22,-,7849
RAVI,Shahdara,21-Jul-22,-,19496
RAVI,Balloki,21-Jul-22,33905,8305
RAVI,Sidhnai,21-Jul-22,18500,9150
SUTLEJ,Bhakara**,21-Jul-22,38325,16096
SUTLEJ,Sulemanki,21-Jul-22,22588,15681
SUTLEJ,Islam,21-Jul-22,11916,11166
INDUS,Kalabagh,21-Jul-22,182957,175157
INDUS,Chashma,21-Jul-22,218187,200027
INDUS,Taunsa,21-Jul-22,181520,156980
INDUS,Guddu,21-Jul-22,166262,128590
INDUS,Sukkar,21-Jul-22,162130,125080
INDUS,Kotri,21-Jul-22,89630,56150
JHELUM,Kotli,21-Jul-22,-,4880
JHELUM,Mangla,21-Jul-22,44000,9115
